,n_cells_by_counts,mean_counts,pct_dropout_by_counts
RNF10,937,0.23392107472712007,84.2653232577666
RP11-18C24.9,0,0.0,100.0
POP5,445,0.11066330814441645,92.52728799328295
RP11-728G15.1,0,0.0,100.0
CABP1,9,0.0015113350125944584,99.84886649874055
MLEC,1289,0.32913518052057095,78.35432409739714
RP11-173P15.3,1,0.00016792611251049538,99.98320738874895
RP11-173P15.9,8,0.001343408900083963,99.8656591099916
RP11-173P15.10,2,0.00033585222502099076,99.9664147774979
UNC119B,311,0.06448362720403022,94.77749790092359
RP11-173P15.5,0,0.0,100.0
ACADS,524,0.10982367758186398,91.20067170445004
RP11-173P15.7,0,0.0,100.0
SPPL3,938,0.3373635600335852,84.24853064651553
RP11-665J20.2,0,0.0,100.0
HNF1A-AS1,0,0.0,100.0
HNF1A,0,0.0,100.0
C12orf43,214,0.040973971452560876,96.4063811922754
OASL,130,0.029722921914357683,97.81696053736356
P2RX7,182,0.03526448362720403,96.94374475230899
RP11-340F14.7,1,0.00016792611251049538,99.98320738874895
RP11-340F14.6,13,0.0025188916876574307,99.78169605373635
P2RX4,319,0.06263643996641478,94.6431570109152
CAMKK2,619,0.12812762384550797,89.60537363560034
ANAPC5,1156,0.327791771620487,80.58774139378673
RP11-711D18.2,0,0.0,100.0
RNF34,396,0.0801007556675063,93.35012594458438
KDM2B,482,0.11502938706968933,91.90596137699411
KDM2B-DT,0,0.0,100.0
ORAI1,772,0.2005037783375315,87.03610411418975
MORN3,42,0.007220822837951301,99.29471032745592
RP11-347I19.9,0,0.0,100.0
TMEM120B,206,0.04147774979009236,96.54072208228379
RHOF,235,0.04634760705289673,96.05373635600336
LINC01089,271,0.05743073047858942,95.44920235096558
RP11-347I19.8,0,0.0,100.0
RP11-347I19.7,10,0.0016792611251049538,99.8320738874895
SETD1B,350,0.072544080604534,94.12258606213267
HPD,3,0.0005037783375314861,99.94962216624685
RP11-7M8.2,0,0.0,100.0
RP11-87C12.6,0,0.0,100.0
RP11-87C12.7,0,0.0,100.0
PSMD9,711,0.19899244332493704,88.06045340050377
CFAP251,155,0.0364399664147775,97.39714525608733
RP11-87C12.5,15,0.003190596137699412,99.74811083123426
BCL7A,195,0.040973971452560876,96.72544080604534
AC156455.1,23,0.0041981528127623844,99.61376994122585
MLXIP,759,0.17027707808564232,87.2544080604534
LRRC43,4,0.0006717044500419815,99.9328295549958
IL31,0,0.0,100.0
B3GNT4,57,0.011083123425692695,99.04282115869017
RP11-512M8.12,2,0.00033585222502099076,99.9664147774979
DIABLO,15,0.002686817800167926,99.74811083123426
VPS33A,334,0.07019311502938708,94.39126784214945
CLIP1,1890,0.6779177162048698,68.26196473551637
CLIP1-AS1,0,0.0,100.0
ZCCHC8,271,0.05407220822837951,95.44920235096558
RP11-15J22.8,0,0.0,100.0
RSRC2,1172,0.29588581024349286,80.31905961376994
KNTC1,150,0.028883291351805205,97.48110831234257
RP11-324E6.10,3,0.0005037783375314861,99.94962216624685
RP11-324E6.6,1,0.00016792611251049538,99.98320738874895
HCAR2,166,0.0364399664147775,97.21242653232578
HCAR3,122,0.028211586901763223,97.95130142737196
HCAR1,4,0.0006717044500419815,99.9328295549958
DENR,1214,0.344752308984047,79.61376994122587
CCDC62,14,0.0023509655751469353,99.7649034424853
HIP1R,514,0.16188077246011756,91.36859781696054
VPS37B,545,0.1417296389588581,90.848026868178
RP11-463O12.3,1,0.00016792611251049538,99.98320738874895
ABCB9,42,0.007556675062972292,99.29471032745592
OGFOD2,207,0.04248530646515533,96.52392947103274
ARL6IP4,1983,0.7719563392107472,66.70025188916877
PITPNM2,140,0.026028547439126783,97.64903442485307
PITPNM2-AS1,0,0.0,100.0
MPHOSPH9,187,0.03425692695214106,96.85978169605374
C12orf65,226,0.0434928631402183,96.2048698572628
CDK2AP1,1778,0.7261125104953821,70.14273719563391
RP11-282O18.7,0,0.0,100.0
SBNO1,686,0.14676742233417298,88.48026868178002
SBNO1-AS1,53,0.009403862300587741,99.10999160369437
KMT5A,697,0.1855583543240974,88.29554995801847
RILPL2,380,0.07489504617968094,93.61880772460117
SNRNP35,390,0.08211586901763224,93.45088161209067
RILPL1,281,0.05272879932829555,95.28127623845508
RP11-972P1.10,10,0.0016792611251049538,99.8320738874895
RP11-972P1.11,3,0.0005037783375314861,99.94962216624685
TMED2-DT,19,0.003526448362720403,99.68094038623005
TMED2,2011,0.9249370277078086,66.23005877413938
DDX55,326,0.0658270361041142,94.52560873215785
EIF2B1,710,0.19109991603694373,88.07724601175482
GTF2H3,556,0.12241813602015113,90.66330814441645
TCTN2,138,0.026364399664147775,97.68261964735517
RP11-338K17.8,8,0.001343408900083963,99.8656591099916
ATP6V0A2,404,0.08060453400503778,93.21578505457599
RP11-338K17.11,0,0.0,100.0
DNAH10,1,0.00016792611251049538,99.98320738874895
CCDC92,689,0.1497900923593619,88.42989084802687
DNAH10OS,9,0.0015113350125944584,99.84886649874055
RP11-214K3.23,5,0.0008396305625524769,99.91603694374476
RP11-214K3.22,0,0.0,100.0
RP11-214K3.21,0,0.0,100.0
RP11-214K3.20,6,0.0010075566750629723,99.8992443324937
RP11-214K3.19,0,0.0,100.0
RP11-214K3.18,0,0.0,100.0
ZNF664,599,0.13837111670864818,89.94122586062132
RFLNA,48,0.008564231738035265,99.19395465994963
RP11-214K3.24,5,0.0008396305625524769,99.91603694374476
RP11-522N14.2,0,0.0,100.0
NCOR2,1261,0.32762384550797646,78.82451721242654
RP11-83B20.1,0,0.0,100.0
SCARB1,491,0.1198992443324937,91.75482787573468
RP11-13J12.3,1,0.00016792611251049538,99.98320738874895
UBC,3353,2.538706968933669,43.6943744752309
DHX37,305,0.0686817800167926,94.8782535684299
BRI3BP,443,0.13198992443324936,92.56087321578505
THRIL,0,0.0,100.0
AACS,503,0.16490344248530647,91.55331654072208
RP11-158L12.5,0,0.0,100.0
RP11-158L12.8,0,0.0,100.0
TMEM132B,50,0.010075566750629723,99.16036943744753
RP4-800O15.4,0,0.0,100.0
LINC00939,0,0.0,100.0
LINC02826,0,0.0,100.0
LINC02359,0,0.0,100.0
RP1-116K23.2,0,0.0,100.0
RP4-809F18.1,1,0.00016792611251049538,99.98320738874895
LINC02825,0,0.0,100.0
LINC02347,0,0.0,100.0
RP11-407A16.3,0,0.0,100.0
RP11-407A16.4,0,0.0,100.0
LINC02824,0,0.0,100.0
LINC00943,0,0.0,100.0
LINC00944,4,0.0006717044500419815,99.9328295549958
LINC02372,0,0.0,100.0
RP11-983C2.3,0,0.0,100.0
LINC02405,0,0.0,100.0
RP11-955H22.5,0,0.0,100.0
RP11-575F12.2,3,0.0005037783375314861,99.94962216624685
RP11-575F12.5,0,0.0,100.0
RP11-575F12.3,7,0.0011754827875734676,99.88245172124265
RP11-575F12.4,2,0.00033585222502099076,99.9664147774979
LINC02376,2,0.00033585222502099076,99.9664147774979
LINC02375,0,0.0,100.0
RP11-483I24.3,0,0.0,100.0
RP11-483I24.2,0,0.0,100.0
RP11-483I24.4,0,0.0,100.0
RP11-351O2.3,0,0.0,100.0
RP11-351O2.1,0,0.0,100.0
LINC02411,0,0.0,100.0
RP11-749H20.5,0,0.0,100.0
RP11-749H20.1,2,0.00033585222502099076,99.9664147774979
LINC02393,0,0.0,100.0
LINC00507,0,0.0,100.0
LINC00508,0,0.0,100.0
LINC02441,0,0.0,100.0
RP13-86N24.1,1,0.00016792611251049538,99.98320738874895
LINC02369,0,0.0,100.0
LINC02368,0,0.0,100.0
RP11-417O18.2,0,0.0,100.0
TMEM132C,29,0.005373635600335852,99.51301427371956
RP11-553N19.1,0,0.0,100.0
SLC15A4,472,0.10109151973131822,92.07388748950461
RP11-21K12.3,5,0.0008396305625524769,99.91603694374476
GLT1D1,59,0.010747271200671704,99.00923593618808
TMEM132D,1,0.00033585222502099076,99.98320738874895
TMEM132D-AS1,0,0.0,100.0
TMEM132D-AS2,0,0.0,100.0
RP11-337L12.1,0,0.0,100.0
RP11-337L12.2,0,0.0,100.0
RP11-174M13.2,0,0.0,100.0
RP11-174M13.3,0,0.0,100.0
RP11-572C21.1,0,0.0,100.0
RP11-474D1.4,0,0.0,100.0
LINC02418,0,0.0,100.0
RP11-474D1.1,0,0.0,100.0
LINC02419,0,0.0,100.0
RP11-143E21.3,0,0.0,100.0
FZD10-AS1,92,0.016288832913518052,98.45507976490345
FZD10,131,0.030394626364399664,97.80016792611251
RP11-143E21.6,1,0.00016792611251049538,99.98320738874895
PIWIL1,15,0.0025188916876574307,99.74811083123426
RIMBP2,34,0.006045340050377834,99.42905121746432
RP11-117L5.4,0,0.0,100.0
RP11-662M24.1,0,0.0,100.0
STX2,403,0.08110831234256927,93.23257766582704
RP11-989F5.1,0,0.0,100.0
RP11-989F5.3,0,0.0,100.0
RAN,1918,1.1178841309823677,67.79177162048698
ADGRD1,274,0.054408060453400506,95.39882451721242
RP11-243M5.1,1,0.00016792611251049538,99.98320738874895
ADGRD1-AS1,0,0.0,100.0
RP11-76C10.2,0,0.0,100.0
LINC01257,1,0.00016792611251049538,99.98320738874895
LINC02415,0,0.0,100.0
RP11-346B9.2,0,0.0,100.0
LINC02370,0,0.0,100.0
RP11-346B9.3,0,0.0,100.0
RP13-507P19.1,0,0.0,100.0
RP11-897M7.4,0,0.0,100.0
RP11-897M7.5,0,0.0,100.0
RP11-897M7.1,5,0.0011754827875734676,99.91603694374476
RP11-495K9.9,0,0.0,100.0
LINC02414,0,0.0,100.0
RP11-495K9.12,0,0.0,100.0
RP11-495K9.6,0,0.0,100.0
SFSWAP,667,0.15415617128463477,88.79932829554996
RP11-495K9.5,0,0.0,100.0
MMP17,161,0.030226700251889168,97.29638958858102
RP11-417L19.2,6,0.0010075566750629723,99.8992443324937
ULK1,624,0.1751469353484467,89.52141057934509
RP11-417L19.4,1,0.00016792611251049538,99.98320738874895
PUS1,346,0.07472712006717044,94.18975650713686
RP11-417L19.6,38,0.006717044500419815,99.36188077246013
EP400,529,0.11805205709487826,91.11670864819479
RP13-820C6.2,0,0.0,100.0
RP13-820C6.4,0,0.0,100.0
DDX51,248,0.049202350965575146,95.83543240973972
NOC4L,392,0.08295549958018472,93.41729638958857
RP13-977J11.9,0,0.0,100.0
LINC02361,21,0.0041981528127623844,99.64735516372795
RP13-977J11.8,0,0.0,100.0
GALNT9,1,0.00033585222502099076,99.98320738874895
RP13-895J2.2,0,0.0,100.0
RP13-895J2.3,1,0.00016792611251049538,99.98320738874895
RP13-895J2.6,0,0.0,100.0
RP13-895J2.7,0,0.0,100.0
RP13-895J2.13,0,0.0,100.0
RP13-714J12.1,3,0.0005037783375314861,99.94962216624685
RP11-503G7.1,0,0.0,100.0
RP11-503G7.2,0,0.0,100.0
FBRSL1,480,0.11015952980688497,91.93954659949623
RP13-554M15.8,0,0.0,100.0
LRCOL1,12,0.00218303946263644,99.7984886649874
P2RX2,1,0.00016792611251049538,99.98320738874895
POLE,273,0.05894206549118388,95.41561712846347
PXMP2,394,0.09504617968094038,93.38371116708647
PGAM5,471,0.12577665827036105,92.09068010075568
ANKLE2,802,0.2147774979009236,86.53232577665827
GOLGA3,871,0.20604534005037783,85.37363560033585
CHFR,460,0.10041981528127623,92.27539882451721
RP11-46H11.12,3,0.0005037783375314861,99.94962216624685
RP11-46H11.3,13,0.0023509655751469353,99.78169605373635
ZNF605,154,0.027875734676742234,97.41393786733838
ZNF26,258,0.04853064651553317,95.66750629722922
ZNF84-DT,0,0.0,100.0
ZNF84,283,0.055247691015952984,95.24769101595298
ZNF140,209,0.03912678421494543,96.49034424853065
ZNF891,82,0.014777497900923593,98.62300587741395
CTD-2140B24.6,0,0.0,100.0
ZNF10,75,0.014105793450881612,98.74055415617129
ZNF268,281,0.054408060453400506,95.28127623845508
ANHX,0,0.0,100.0
FAM230C,0,0.0,100.0
LINC00349,0,0.0,100.0
LINC00388,0,0.0,100.0
LINC00387,0,0.0,100.0
LINC00408,0,0.0,100.0
RP11-442J17.3,0,0.0,100.0
LINC00442,0,0.0,100.0
RP11-301J16.7,0,0.0,100.0
RP11-301J16.8,0,0.0,100.0
TUBA3C,0,0.0,100.0
LINC00421,0,0.0,100.0
RP11-385E5.5,0,0.0,100.0
TPTE2,4,0.0006717044500419815,99.9328295549958
LINC00350,0,0.0,100.0
MPHOSPH8,1101,0.25440806045340053,81.51133501259446
PSPC1-AS2,3,0.0005037783375314861,99.94962216624685
PSPC1,516,0.11486146095717883,91.33501259445845
ZMYM5,357,0.06750629722921915,94.00503778337531
RP11-61K9.2,0,0.0,100.0
RP11-61K9.3,112,0.020822837951301427,98.11922753988244
ZMYM2,593,0.13383711167086482,90.04198152812762
LINC01072,0,0.0,100.0
GJA3,29,0.0055415617128463475,99.51301427371956
LINC00556,0,0.0,100.0
GJB2,1289,2.0591099916036946,78.35432409739714
GJB6,715,0.5472712006717044,87.99328295549958
CRYL1,439,0.08832913518052057,92.62804366078925
RP11-476H16.1,0,0.0,100.0
IFT88,193,0.03526448362720403,96.75902602854744
RP11-172H24.4,128,0.02518891687657431,97.85054575986565
IL17D,68,0.012258606213266163,98.85810243492863
EEF1AKMT1,178,0.03408900083963056,97.01091519731318
RP11-261P13.6,2,0.00033585222502099076,99.9664147774979
XPO4,285,0.061293031066330814,95.21410579345088
LATS2,403,0.07724601175482787,93.23257766582704
LATS2-AS1,0,0.0,100.0
SAP18,1741,0.6364399664147775,70.76406381192275
SKA3,81,0.01528127623845508,98.639798488665
MRPL57,1169,0.40151133501259445,80.3694374475231
LINC01046,1,0.00016792611251049538,99.98320738874895
LINC00539,7,0.0011754827875734676,99.88245172124265
ZDHHC20,811,0.19697732997481107,86.38119227539882
ZDHHC20-IT1,0,0.0,100.0
MICU2,639,0.14811083123425692,89.26952141057934
FGF9,2,0.00033585222502099076,99.9664147774979
LINC00424,0,0.0,100.0
LINC00540,1,0.00016792611251049538,99.98320738874895
RP11-26A3.1,0,0.0,100.0
LINC00621,3,0.0008396305625524769,99.94962216624685
RP11-124N19.3,0,0.0,100.0
RP11-124N19.4,0,0.0,100.0
LINC00362,0,0.0,100.0
SGCG,33,0.006213266162888329,99.44584382871537
SACS,414,0.08581024349286313,93.04785894206549
SACS-AS1,0,0.0,100.0
LINC00327,25,0.0041981528127623844,99.58018471872376
LINC00352,0,0.0,100.0
TNFRSF19,577,0.23828715365239295,90.31066330814441
MIPEP,383,0.0947103274559194,93.56842989084802
PCOTH,110,0.023341729638958857,98.15281276238456
C1QTNF9B,4,0.0006717044500419815,99.9328295549958
RP11-45B20.6,0,0.0,100.0
SPATA13,267,0.050041981528127624,95.51637279596977
SPATA13-1,0,0.0,100.0
SPATA13-AS1,0,0.0,100.0
C1QTNF9,5,0.0010075566750629723,99.91603694374476
C1QTNF9-AS1,0,0.0,100.0
LINC00566,0,0.0,100.0
PARP4,702,0.1565071368597817,88.21158690176323
RP11-556N21.7,0,0.0,100.0
RP11-556N21.6,0,0.0,100.0
ATP12A,165,0.06532325776658271,97.22921914357683
RP11-534K14.4,0,0.0,100.0
RP11-534K14.5,1,0.00016792611251049538,99.98320738874895
RNF17,2,0.00033585222502099076,99.9664147774979
CENPJ,149,0.028547439126784216,97.49790092359362
PABPC3,49,0.008396305625524769,99.17716204869858
AMER2,0,0.0,100.0
LINC01053,0,0.0,100.0
LINC00463,0,0.0,100.0
LINC01076,0,0.0,100.0
MTMR6,555,0.11553316540722082,90.6801007556675
RP11-271M24.2,0,0.0,100.0
NUP58,441,0.09722921914357682,92.59445843828715
ATP8A2,27,0.004701931150293871,99.54659949622166
SHISA2,94,0.028547439126784216,98.42149454240135
LINC00415,0,0.0,100.0
RNF6,550,0.12913518052057094,90.76406381192275
RP11-380N8.7,11,0.00218303946263644,99.81528127623845
CDK8,166,0.0327455919395466,97.21242653232578
RP11-570F6.2,0,0.0,100.0
WASF3,191,0.03711167086481948,96.79261125104955
WASF3-AS1,0,0.0,100.0
RP11-496O3.3,0,0.0,100.0
GPR12,41,0.011418975650713686,99.31150293870697
RP11-545M8.4,0,0.0,100.0
USP12,475,0.1017632241813602,92.02350965575147
USP12-AS1,2,0.00033585222502099076,99.9664147774979
USP12-AS2,1,0.00016792611251049538,99.98320738874895
LINC02340,2,0.00033585222502099076,99.9664147774979
LINC00412,1,0.00016792611251049538,99.98320738874895
RPL21,4640,11.578673383711168,22.08228379513014
RASL11A,74,0.013769941225860621,98.75734676742233
LINC01079,0,0.0,100.0
GTF3A,1398,0.4371116708648195,76.52392947103274
MTIF3,769,0.1889168765743073,87.0864819479429
LNX2,168,0.03308144416456759,97.17884130982368
POLR1D,1343,0.5096557514693535,77.44752308984046
RP11-87C7.3,0,0.0,100.0
GSX1,0,0.0,100.0
PLUT,0,0.0,100.0
PDX1,0,0.0,100.0
LINC00543,5,0.0008396305625524769,99.91603694374476
CDX2,0,0.0,100.0
URAD,0,0.0,100.0
FLT3,64,0.011083123425692695,98.92527287993282
PAN3-AS1,20,0.003526448362720403,99.664147774979
PAN3,371,0.07556675062972293,93.76994122586062
FLT1,289,0.06011754827875734,95.14693534844668
POMP,1682,0.7135180520570948,71.75482787573469
SLC46A3,211,0.041981528127623846,96.45675902602855
MTUS2,4,0.0008396305625524769,99.9328295549958
MTUS2-AS2,0,0.0,100.0
MTUS2-AS1,0,0.0,100.0
SLC7A1,558,0.1491183879093199,90.62972292191435
UBL3,1221,0.31805205709487827,79.49622166246851
LINC00297,0,0.0,100.0
LINC00572,0,0.0,100.0
LINC00544,0,0.0,100.0
RP11-629E24.2,0,0.0,100.0
LINC00365,1,0.00016792611251049538,99.98320738874895
LINC00384,0,0.0,100.0
LINC00385,0,0.0,100.0
KATNAL1,243,0.04752308984047019,95.91939546599497
LINC00427,0,0.0,100.0
LINC00426,20,0.0036943744752308983,99.664147774979
RP11-223E19.3,3,0.0006717044500419815,99.94962216624685
LINC01058,0,0.0,100.0
UBE2L5,31,0.0055415617128463475,99.47942905121747
HMGB1,3530,2.250209907640638,40.722082283795125
RP11-550P23.6,2,0.00033585222502099076,99.9664147774979
USPL1,201,0.03744752308984047,96.62468513853905
ALOX5AP,372,0.07321578505457599,93.75314861460957
LINC00398,0,0.0,100.0
LINC00545,8,0.001343408900083963,99.8656591099916
TEX26-AS1,0,0.0,100.0
MEDAG,858,0.21007556675062972,85.59193954659949
TEX26,1,0.00016792611251049538,99.98320738874895
RP11-252M21.6,0,0.0,100.0
LINC01066,0,0.0,100.0
RP11-64I8.1,0,0.0,100.0
HSPH1,931,0.2696893366918556,84.36607892527289
B3GLCT,228,0.04416456759026029,96.1712846347607
RP11-326L9.1,0,0.0,100.0
RXFP2,0,0.0,100.0
RP11-432E15.2,0,0.0,100.0
FRY,307,0.06599496221662468,94.8446683459278
FRY-AS1,2,0.00033585222502099076,99.9664147774979
ZAR1L,0,0.0,100.0
BRCA2,162,0.031234256926952142,97.27959697732997
N4BP2L1,363,0.07371956339210747,93.90428211586902
N4BP2L2,1372,0.35785054575986563,76.96053736356004
N4BP2L2-IT2,24,0.004030226700251889,99.5969773299748
PDS5B,759,0.15919395465994962,87.2544080604534
RP11-380B4.3,3,0.0005037783375314861,99.94962216624685
LINC00423,0,0.0,100.0
KL,46,0.00873215785054576,99.22753988245172
STARD13,265,0.051217464315701094,95.54995801847187
STARD13-IT1,1,0.00016792611251049538,99.98320738874895
STARD13-AS,0,0.0,100.0
RP11-363P13.2,0,0.0,100.0
LINC02344,0,0.0,100.0
RP11-141M1.5,0,0.0,100.0
RP11-141M1.4,4,0.0006717044500419815,99.9328295549958
RP11-141M1.3,8,0.0016792611251049538,99.8656591099916
RP11-37L2.1,0,0.0,100.0
RP11-179A7.2,0,0.0,100.0
RP11-179A7.4,0,0.0,100.0
RFC3,200,0.03727959697732997,96.6414777497901
RP11-142E9.1,18,0.003526448362720403,99.6977329974811
LINC02343,0,0.0,100.0
LINC00457,0,0.0,100.0
RP11-266E6.3,0,0.0,100.0
RP11-307O13.1,0,0.0,100.0
NBEA,106,0.020151133501259445,98.21998320738875
MAB21L1,1,0.00016792611251049538,99.98320738874895
RP11-98D3.2,0,0.0,100.0
LINC00445,2,0.00033585222502099076,99.9664147774979
DCLK1,773,0.17313182199832075,87.0193115029387
SOHLH2,3,0.0005037783375314861,99.94962216624685
CCDC169,5,0.0008396305625524769,99.91603694374476
SPART,865,0.19345088161209067,85.47439126784215
SPART-AS1,2,0.00033585222502099076,99.9664147774979
CCNA1,104,0.03056255247691016,98.25356842989085
SERTM1,19,0.003526448362720403,99.68094038623005
RFXAP,135,0.02468513853904282,97.73299748110831
SMAD9,180,0.03308144416456759,96.97732997481108
SMAD9-IT1,2,0.00033585222502099076,99.9664147774979
ALG5,632,0.14223341729638958,89.3870696893367
EXOSC8,458,0.11150293870696894,92.30898404701932
SUPT20H,479,0.10361041141897565,91.95633921074727
CSNK1A1L,0,0.0,100.0
LINC01048,30,0.0055415617128463475,99.49622166246851
LINC00547,5,0.0008396305625524769,99.91603694374476
POSTN,2411,5.677246011754828,59.513014273719556
TRPC4,5,0.0008396305625524769,99.91603694374476
RP11-206L1.3,0,0.0,100.0
LINC02334,1,0.00016792611251049538,99.98320738874895
LINC00571,6,0.0010075566750629723,99.8992443324937
UFM1,1247,0.3455919395465995,79.05961376994122
LINC00437,0,0.0,100.0
LINC00366,0,0.0,100.0
FREM2,22,0.004534005037783375,99.6305625524769
FREM2-AS1,0,0.0,100.0
STOML3,0,0.0,100.0
PROSER1,341,0.06817800167926112,94.2737195633921
NHLRC3,321,0.061460957178841306,94.60957178841309
RP11-50D16.4,0,0.0,100.0
LHFPL6,954,0.22468513853904282,83.97984886649874
COG6,400,0.08446683459277918,93.28295549958018
LINC00598,8,0.0016792611251049538,99.8656591099916
LINC00332,0,0.0,100.0
FOXO1,608,0.1340050377833753,89.79009235936188
MRPS31,405,0.08614609571788413,93.19899244332494
SLC25A15,141,0.028547439126784216,97.63224181360202
RP11-471M10.3,4,0.0006717044500419815,99.9328295549958
ELF1,939,0.23173803526448364,84.23173803526448
WBP4,522,0.10831234256926953,91.23425692695214
KBTBD6,189,0.037783375314861464,96.82619647355165
RP11-74J13.8,6,0.0011754827875734676,99.8992443324937
KBTBD7,137,0.026364399664147775,97.69941225860622
MTRF1,109,0.019143576826196475,98.1696053736356
RP11-74J13.9,10,0.0018471872376154492,99.8320738874895
NAA16,335,0.06465155331654072,94.3744752308984
RGCC,708,0.1674223341729639,88.11083123425692
RP11-157L14.6,2,0.00033585222502099076,99.9664147774979
RP11-157L14.5,3,0.0006717044500419815,99.94962216624685
VWA8,201,0.039798488664987405,96.62468513853905
VWA8-AS1,0,0.0,100.0
DGKH,322,0.06633081444164568,94.59277917716204
RP11-187A9.3,0,0.0,100.0
AKAP11,629,0.1313182199832074,89.43744752308984
LINC02341,5,0.0008396305625524769,99.91603694374476
TNFSF11,5,0.0010075566750629723,99.91603694374476
FAM216B,0,0.0,100.0
LINC01050,36,0.006213266162888329,99.39546599496222
LINC00428,0,0.0,100.0
EPSTI1,566,0.13669185558354324,90.49538203190596
DNAJC15,1344,0.41528127623845507,77.43073047858941
LINC00400,0,0.0,100.0
ENOX1,55,0.0109151973131822,99.07640638119227
ENOX1-AS2,0,0.0,100.0
ENOX1-AS1,0,0.0,100.0
RP11-184E24.1,0,0.0,100.0
RP11-168P13.3,0,0.0,100.0
RP11-168P13.1,1,0.00016792611251049538,99.98320738874895
CCDC122,159,0.030394626364399664,97.32997481108312
RP11-5G9.5,7,0.001343408900083963,99.88245172124265
LACC1,378,0.07539882451721243,93.65239294710328
NRAD1,0,0.0,100.0
LINC00390,0,0.0,100.0
SMIM2-AS1,2,0.00033585222502099076,99.9664147774979
SMIM2,0,0.0,100.0
SMIM2-IT1,0,0.0,100.0
RP11-478K15.7,0,0.0,100.0
RP11-478K15.6,0,0.0,100.0
RP11-269C23.5,0,0.0,100.0
SERP2,53,0.009739714525608732,99.10999160369437
TUSC8,1,0.00016792611251049538,99.98320738874895
TSC22D1,1170,0.32577665827036106,80.35264483627205
TSC22D1-AS1,6,0.0010075566750629723,99.8992443324937
LINC00407,0,0.0,100.0
RP11-442J21.2,4,0.0006717044500419815,99.9328295549958
LINC00330,0,0.0,100.0
NUFIP1,199,0.037615449202350965,96.65827036104115
RP11-321C24.1,0,0.0,100.0
GPALPP1,345,0.0658270361041142,94.20654911838791
GTF2F2,739,0.19748110831234256,87.59026028547439
KCTD4,38,0.007724601175482787,99.36188077246013
TPT1,4867,17.140050377833752,18.270361041141904
RP11-290D2.6,24,0.00436607892527288,99.5969773299748
TPT1-AS1,369,0.07539882451721243,93.80352644836272
RP11-290D2.3,0,0.0,100.0
SLC25A30,162,0.031402183039462635,97.27959697732997
SLC25A30-AS1,2,0.00033585222502099076,99.9664147774979
COG3,444,0.0947103274559194,92.544080604534
ERICH6B,0,0.0,100.0
LINC01055,0,0.0,100.0
CBY2,5,0.0008396305625524769,99.91603694374476
SIAH3,5,0.0008396305625524769,99.91603694374476
ZC3H13,1714,0.45659109991603697,71.21746431570108
CPB2-AS1,40,0.008228379513014274,99.32829554995803
CPB2,0,0.0,100.0
LCP1,1412,0.45524769101595297,76.28883291351805
LRRC63,3,0.0005037783375314861,99.94962216624685
RP11-247M1.6,0,0.0,100.0
LINC00563,0,0.0,100.0
RUBCNL,267,0.04987405541561713,95.51637279596977
LINC01198,9,0.0020151133501259445,99.84886649874055
RP11-189B4.7,0,0.0,100.0
LRCH1,337,0.0686817800167926,94.3408900083963
RP11-165D6.1,0,0.0,100.0
ESD,1249,0.37531486146095716,79.02602854743913
HTR2A,42,0.007388748950461797,99.29471032745592
HTR2A-AS1,0,0.0,100.0
SUCLA2,495,0.11183879093198992,91.68765743073048
RP11-279N8.1,0,0.0,100.0
LINC00562,11,0.0018471872376154492,99.81528127623845
RP11-528D24.4,0,0.0,100.0
SUCLA2-AS1,0,0.0,100.0
NUDT15,264,0.05759865659109992,95.56675062972292
RP11-90M2.5,6,0.0010075566750629723,99.8992443324937
MED4,1047,0.29370277078085644,82.41813602015114
MED4-AS1,0,0.0,100.0
ITM2B,3827,4.568094038623006,35.73467674223342
RB1-DT,3,0.0005037783375314861,99.94962216624685
RB1,691,0.15751469353484468,88.39630562552477
RP11-305D15.8,2,0.00033585222502099076,99.9664147774979
LPAR6,824,0.19395465994962216,86.16288832913519
RCBTB2,288,0.056087321578505454,95.16372795969772
RP11-165D7.6,1,0.00033585222502099076,99.98320738874895
RP11-165D7.5,8,0.001343408900083963,99.8656591099916
LINC01077,0,0.0,100.0
LINC00462,5,0.0008396305625524769,99.91603694374476
CYSLTR2,34,0.006213266162888329,99.42905121746432
RP11-156K23.3,20,0.0036943744752308983,99.664147774979
FNDC3A,750,0.16188077246011756,87.40554156171285
MLNR,0,0.0,100.0
CDADC1,165,0.030730478589420653,97.22921914357683
CAB39L,227,0.0434928631402183,96.18807724601174
SETDB2,216,0.04114189756507137,96.37279596977329
PHF11,699,0.16154492023509656,88.26196473551637
RCBTB1,226,0.04517212426532326,96.2048698572628
ARL11,73,0.013769941225860621,98.77413937867338
EBPL,766,0.2649874055415617,87.13685978169605
KPNA3,814,0.18639798488664988,86.33081444164567
RP11-195L15.2,2,0.00033585222502099076,99.9664147774979
SPRYD7,372,0.08631402183039463,93.75314861460957
DLEU2,133,0.024517212426532327,97.76658270361041
TRIM13,409,0.08681780016792612,93.13182199832075
KCNRG,23,0.0038623005877413937,99.61376994122585
DLEU1,149,0.028883291351805205,97.49790092359362
RP11-34F20.7,3,0.0005037783375314861,99.94962216624685
RP11-369L4.2,0,0.0,100.0
DLEU7,14,0.0025188916876574307,99.7649034424853
RNASEH2B-AS1,17,0.0028547439126784214,99.71452560873216
RNASEH2B,648,0.14844668345927792,89.11838790931989
C13orf42,1,0.00016792611251049538,99.98320738874895
RP11-457D13.4,0,0.0,100.0
